,Year_0,row_id,ukrse3_0,skill2_0
511,2022,2022_168,self-taught,CI at scale
512,2022,2022_169,university,
513,2022,2022_170,self-taught,versioning
514,2022,2022_170,learning-by-doing,versioning
515,2022,2022_170,self-taught,deployment
516,2022,2022_170,learning-by-doing,deployment
517,2022,2022_171,self-taught,
518,2022,2022_172,selbständig in studium und promotionszeit,
520,2022,2022_174,eigenständige programmierprojekte in der forschung,
521,2022,2022_175,self-taught,
523,2022,2022_177,self-taught,software architecture
524,2022,2022_177,self-taught,software architecture
525,2022,2022_177,courses,software architecture
526,2022,2022_177,self-taught,statistics
527,2022,2022_177,self-taught,statistics
528,2022,2022_177,courses,statistics
529,2022,2022_178,selbstlerner ,Vertiefung in verfügbaren Libraries
530,2022,2022_178,selbstlerner ,Server Management
531,2022,2022_178,selbstlerner ,Präsentation eines Software-Packetes 
535,2022,2022_182,autodidactic + personal mentoring by older rses,
536,2022,2022_183,on my own,
537,2022,2022_183,by learning from colleagues/tutorials,
538,2022,2022_184,learning from main developer of the project,Learning to document code better
539,2022,2022_184,learning from main developer of the project,Learning to organize outreach programs for the developed open source software
540,2022,2022_185,formation cnrs,gestion de projet (seul ou en petites équipes)
541,2022,2022_185,sinon autodidacte,gestion de projet (seul ou en petites équipes)
542,2022,2022_185,formation cnrs,github (issue
543,2022,2022_185,sinon autodidacte,github (issue
544,2022,2022_185,formation cnrs,PR
545,2022,2022_185,sinon autodidacte,PR
546,2022,2022_185,formation cnrs,intégration continue)
547,2022,2022_185,sinon autodidacte,intégration continue)
548,2022,2022_185,formation cnrs,bonnes pratiques de développement
549,2022,2022_185,sinon autodidacte,bonnes pratiques de développement
550,2022,2022_186,self-taught,
553,2022,2022_189,freizeitprojekte,Kommunikation
554,2022,2022_189,universitäts-praktika,Kommunikation
555,2022,2022_189,freizeitprojekte,Konfliktlösung
556,2022,2022_189,universitäts-praktika,Konfliktlösung
557,2022,2022_189,freizeitprojekte,Projektplanung
558,2022,2022_189,freizeitprojekte,Management
559,2022,2022_189,universitäts-praktika,Projektplanung
560,2022,2022_189,universitäts-praktika,Management
561,2022,2022_190,par moi même,
562,2022,2022_190,en lisant les documentations etc.,
563,2022,2022_191,selbstlernen,
564,2022,2022_192,selbst erlernt,Worauf kommt es an beim Software veröffentlichen
565,2022,2022_192,selbst erlernt,Wie testen man systematisch selbstgeschriebene Software
566,2022,2022_192,selbst erlernt,Coding skills
567,2022,2022_193,by doing,More low-level
568,2022,2022_193,by doing,memory-access optimization and multithreading might help some tasks
569,2022,2022_193,self-taught,More low-level
570,2022,2022_193,self-taught,memory-access optimization and multithreading might help some tasks
571,2022,2022_193,forums,More low-level
572,2022,2022_193,forums,memory-access optimization and multithreading might help some tasks
573,2022,2022_193,guides,More low-level
574,2022,2022_193,guides,memory-access optimization and multithreading might help some tasks
575,2022,2022_193,documentation- & code-reading),More low-level
576,2022,2022_193,documentation- & code-reading),memory-access optimization and multithreading might help some tasks
577,2022,2022_193,university,More low-level
578,2022,2022_193,university,memory-access optimization and multithreading might help some tasks
579,2022,2022_193,by doing,Some tool for file-
580,2022,2022_193,self-taught,Some tool for file-
581,2022,2022_193,forums,Some tool for file-
582,2022,2022_193,guides,Some tool for file-
583,2022,2022_193,documentation- & code-reading),Some tool for file-
584,2022,2022_193,university,Some tool for file-
585,2022,2022_193,by doing,metadata & processing pipeline management instead of inventing it and trying to be general enough
586,2022,2022_193,self-taught,metadata & processing pipeline management instead of inventing it and trying to be general enough
587,2022,2022_193,forums,metadata & processing pipeline management instead of inventing it and trying to be general enough
588,2022,2022_193,guides,metadata & processing pipeline management instead of inventing it and trying to be general enough
589,2022,2022_193,documentation- & code-reading),metadata & processing pipeline management instead of inventing it and trying to be general enough
590,2022,2022_193,university,metadata & processing pipeline management instead of inventing it and trying to be general enough
591,2022,2022_193,by doing,My main problem is ergonomics (bad for hands to type all day)
592,2022,2022_193,self-taught,My main problem is ergonomics (bad for hands to type all day)
593,2022,2022_193,forums,My main problem is ergonomics (bad for hands to type all day)
594,2022,2022_193,guides,My main problem is ergonomics (bad for hands to type all day)
595,2022,2022_193,documentation- & code-reading),My main problem is ergonomics (bad for hands to type all day)
596,2022,2022_193,university,My main problem is ergonomics (bad for hands to type all day)
597,2022,2022_194,self-taught,
599,2022,2022_196,self-taught,networking (e.g. Cisco training)
600,2022,2022_196,self-taught,devops
601,2022,2022_196,self-taught,statistics
604,2022,2022_199,self-taught,software engineering
605,2022,2022_200,selbststudium,
608,2022,2022_203,selfstudy,
609,2022,2022_203,training courses,
610,2022,2022_204,self-taught,Project management
611,2022,2022_204,self-taught,leadership
612,2022,2022_205,reading and doing,
613,2022,2022_206,google,
616,2022,2022_209,job,Deploying software in containerized environments
617,2022,2022_209,job,Effective developer workflows
618,2022,2022_209,job,Communication
619,2022,2022_210,selbststudium,Security (Absichern der von mir entwickelten und betriebenen Software)
620,2022,2022_210,promotion,Security (Absichern der von mir entwickelten und betriebenen Software)
621,2022,2022_210,selbststudium,UX
622,2022,2022_210,promotion,UX
624,2022,2022_212,university,Teamwork
625,2022,2022_212,job,Teamwork
626,2022,2022_212,self-taught,Teamwork
627,2022,2022_212,self-taught,Teamwork
628,2022,2022_212,university,machine learning
629,2022,2022_212,job,machine learning
630,2022,2022_212,self-taught,machine learning
631,2022,2022_212,self-taught,machine learning
632,2022,2022_212,university,project management
633,2022,2022_212,job,project management
634,2022,2022_212,self-taught,project management
635,2022,2022_212,self-taught,project management
636,2022,2022_213,self-taught,"Learning to say ""no"""
637,2022,2022_213,moocs and personal projects,"Learning to say ""no"""
638,2022,2022_213,self-taught,Managing other people better
639,2022,2022_213,moocs and personal projects,Managing other people better
640,2022,2022_213,self-taught,Longer-term planning strategies
641,2022,2022_213,moocs and personal projects,Longer-term planning strategies
642,2022,2022_214,learning by doing,
643,2022,2022_215,self-taught,
644,2022,2022_215,courses,
646,2022,2022_217,learning by doing,
647,2022,2022_218,study,work organisation
648,2022,2022_218,self-taught,work organisation
649,2022,2022_218,colleagues,work organisation
650,2022,2022_218,,work organisation
651,2022,2022_218,study,knowledge management
652,2022,2022_218,self-taught,knowledge management
653,2022,2022_218,colleagues,knowledge management
654,2022,2022_218,,knowledge management
655,2022,2022_218,study,keeping standards high
656,2022,2022_218,self-taught,keeping standards high
657,2022,2022_218,colleagues,keeping standards high
658,2022,2022_218,,keeping standards high
660,2022,2022_220,selbststudium,Neinsagen
661,2022,2022_220,selbststudium,Testdriven dev.
662,2022,2022_221,just do it!,Cloud
663,2022,2022_221,just do it!,(social) networking
664,2022,2022_222,learning by doing,containerization (docker 
665,2022,2022_222,learning by doing,singularity)
666,2022,2022_222,learning by doing,SQL
667,2022,2022_222,learning by doing,provenance tracking
668,2022,2022_223,practice,testing
669,2022,2022_223,practice,web-dev
670,2022,2022_223,practice,planing
671,2022,2022_224,selbststudium,testing 
672,2022,2022_224,selbststudium,quality assurance
673,2022,2022_224,selbststudium,reproducibility
674,2022,2022_225,etudes et auto-formations.,Administration système
675,2022,2022_225,etudes et auto-formations.,outils de virtualisation
676,2022,2022_225,etudes et auto-formations.,le génie logiciel.
